DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
241913750,12/15/2024 12:00:00 AM,12/14/2024 12:00:00 AM,1810,19,Mission,1962,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,9700 N  SEPULVEDA                    BL,,34.2464,-118.4674
231811463,06/04/2023 12:00:00 AM,06/03/2023 12:00:00 AM,2200,18,Southeast,1838,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,10300    HICKORY                      ST,,33.9431,-118.2359
222108985,05/10/2022 12:00:00 AM,05/10/2022 12:00:00 AM,945,21,Topanga,2158,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,21300    VICTORY                      BL,,34.1884,-118.596
221515849,10/07/2022 12:00:00 AM,10/07/2022 12:00:00 AM,2324,15,N Hollywood,1512,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300,25,M,W,301.0,GAS STATION,106.0,UNKNOWN FIREARM,IC,Invest Cont,230.0,,,,12800    SHERMAN                      WY,,34.2012,-118.4116
200906599,02/27/2020 12:00:00 AM,02/26/2020 12:00:00 AM,1800,9,Van Nuys,963,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1606,45,M,W,101.0,STREET,,,IC,Invest Cont,420.0,,,,14900    OTSEGO                       ST,,34.163,-118.4574
220809033,05/03/2022 12:00:00 AM,05/03/2022 12:00:00 AM,1540,8,West LA,882,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0443,35,M,A,210.0,RESTAURANT/FAST FOOD,511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,2100    SAWTELLE                     BL,,34.0396,-118.4425
200415444,11/30/2020 12:00:00 AM,11/30/2020 12:00:00 AM,1830,4,Hollenbeck,427,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0360 0913 0400 0449 0444 1258,6,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627.0,,,,2500 N  SOTO                         ST,,34.0767,-118.1937
231517336,11/09/2023 12:00:00 AM,11/03/2023 12:00:00 AM,100,15,N Hollywood,1503,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,59,M,H,121.0,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,331.0,,,,12200    SHERMAN                      WY,,34.201,-118.399
232106913,03/19/2023 12:00:00 AM,03/11/2023 12:00:00 AM,1,21,Topanga,2136,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0533 1259,15,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,810.0,,,,7500    MILWOOD                      AV,,34.2065,-118.5943
220123423,10/26/2022 12:00:00 AM,10/25/2022 12:00:00 AM,2200,1,Central,139,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0385 1822 1300 0329,46,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,800    TRACTION                     AV,,34.0453,-118.236
210320666,12/26/2021 12:00:00 AM,12/25/2021 12:00:00 AM,900,3,Southwest,363,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,4000    PALMWOOD                     DR,,34.0132,-118.3424
231815481,08/24/2023 12:00:00 AM,08/24/2023 12:00:00 AM,1240,18,Southeast,1844,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329,49,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745.0,,,,300 E  IMPERIAL                     HY,,33.9311,-118.2687
221211684,05/02/2022 12:00:00 AM,05/01/2022 12:00:00 AM,107,12,77th Street,1269,2,354,THEFT OF IDENTITY,0100 0930,33,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,8300    WADSWORTH                    AV,,33.9638,-118.2586
230615092,09/06/2023 12:00:00 AM,09/05/2023 12:00:00 AM,2244,6,Hollywood,638,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,46,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440.0,,,,1700 N  GRAMERCY                     PL,,34.1024,-118.3123
241214300,08/13/2024 12:00:00 AM,08/11/2024 12:00:00 AM,1930,12,77th Street,1266,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,900 W  81ST                         ST,,33.9655,-118.2897
231422020,12/20/2023 12:00:00 AM,12/13/2023 12:00:00 AM,1030,14,Pacific,1409,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,0,,,101.0,STREET,,,IC,Invest Cont,522.0,,,,DURANGO,VENICE,34.0266,-118.3934
231211431,05/06/2023 12:00:00 AM,05/01/2023 12:00:00 AM,1600,12,77th Street,1268,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,200 E  MANCHESTER                   AV,,33.964,-118.2739
230314960,08/12/2023 12:00:00 AM,08/12/2023 12:00:00 AM,700,3,Southwest,361,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0906 1816 0432 1822 0342 0913 0202 0443 2021,47,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,4800    PINAFORE                     ST,,34.0149,-118.3524
240217050,11/14/2024 12:00:00 AM,11/10/2024 12:00:00 AM,1120,2,Rampart,246,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0394 0344,54,F,H,504.0,OTHER RESIDENCE,,,IC,Invest Cont,341.0,,,,500 S  WESTLAKE                     AV,,34.0599,-118.2732
230400840,04/11/2023 12:00:00 AM,04/11/2023 12:00:00 AM,820,4,Hollenbeck,439,2,901,VIOLATION OF RESTRAINING ORDER,2004 2038 0913 0358,83,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901.0,998.0,,,LANSDOWNE,EASTERN,34.0674,-118.1709
231008249,04/17/2023 12:00:00 AM,04/13/2023 12:00:00 AM,1335,10,West Valley,1043,2,354,THEFT OF IDENTITY,1822 0935,39,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,18600    COLLINS                      ST,,34.1745,-118.5384
241409135,04/29/2024 12:00:00 AM,04/29/2024 12:00:00 AM,140,14,Pacific,1494,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,31,F,W,212.0,TRANSPORTATION FACILITY (AIRPORT),500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,341.0,,,,300    WORLD                        WY,,33.9455,-118.4001
232116195,10/31/2023 12:00:00 AM,10/30/2023 12:00:00 AM,2025,21,Topanga,2156,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325,0,M,W,404.0,DEPARTMENT STORE,,,AA,Adult Arrest,343.0,,,,21900    VANOWEN                      ST,,34.1938,-118.6044
231806483,02/18/2023 12:00:00 AM,02/18/2023 12:00:00 AM,30,18,Southeast,1836,1,510,VEHICLE - STOLEN,,0,,,103.0,ALLEY,,,IC,Invest Cont,510.0,,,,1400 E  109TH                        ST,,33.9368,-118.2499
201113916,09/23/2020 12:00:00 AM,09/23/2020 12:00:00 AM,1200,11,Northeast,1183,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,23,F,B,108.0,PARKING LOT,,,IC,Invest Cont,420.0,,,,1400    GLENDALE                     BL,,34.0797,-118.2601
201011459,07/29/2020 12:00:00 AM,07/29/2020 12:00:00 AM,830,10,West Valley,1039,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0430 1822 1309 0302 1816 0202 1407 0312,0,M,O,102.0,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,230.0,,,,15800    VANOWEN                      ST,,34.1939,-118.4789
200907947,03/29/2020 12:00:00 AM,03/28/2020 12:00:00 AM,1800,9,Van Nuys,933,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,14600    FRIAR                        ST,,34.1857,-118.4509
202116573,12/02/2020 12:00:00 AM,12/02/2020 12:00:00 AM,1200,21,Topanga,2185,1,761,BRANDISH WEAPON,0421 0334 0919 1822,46,M,H,101.0,STREET,215.0,MACHETE,IC,Invest Cont,761.0,930.0,,,22300    MACFARLANE                   DR,,34.1655,-118.6118
201710595,06/30/2020 12:00:00 AM,06/14/2020 12:00:00 AM,1344,17,Devonshire,1729,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,X,X,404.0,DEPARTMENT STORE,,,IC,Invest Cont,442.0,,,,11100    BALBOA                       BL,,34.2757,-118.5144
221222200,10/22/2022 12:00:00 AM,10/22/2022 12:00:00 AM,2130,12,77th Street,1283,2,624,BATTERY - SIMPLE ASSAULT,1810 0913 0603 0448 0419,59,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624.0,,,,1500 W  97TH                         ST,,33.9477,-118.3025
211208636,03/15/2021 12:00:00 AM,03/15/2021 12:00:00 AM,1300,12,77th Street,1235,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1251 1259 0913 0552 0400 0408 0429 0444 1309 0853,16,F,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,235.0,,,,1400 W  61ST                         ST,,33.9841,-118.3003
240206890,02/27/2024 12:00:00 AM,02/27/2024 12:00:00 AM,300,2,Rampart,269,1,210,ROBBERY,1822 0913 0361 0344 1609,38,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,210.0,,,,1200 W  8TH                          ST,,34.0496,-118.2677
240913338,12/01/2024 12:00:00 AM,12/01/2024 12:00:00 AM,340,9,Van Nuys,926,1,210,ROBBERY,0344 0416 0330,25,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,14100    ARCHWOOD                     ST,,34.1929,-118.44
241912962,11/08/2024 12:00:00 AM,11/06/2024 12:00:00 AM,1700,19,Mission,1971,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,LANGDON,RAYEN,34.2319,-118.4698
200405343,02/04/2020 12:00:00 AM,02/04/2020 12:00:00 AM,1200,4,Hollenbeck,478,2,624,BATTERY - SIMPLE ASSAULT,0913 0400 0416 0319,53,F,O,725.0,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,3400    PERCY                        ST,,34.0287,-118.1999
210408348,05/06/2021 12:00:00 AM,05/06/2021 12:00:00 AM,1645,4,Hollenbeck,464,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0446 1813,32,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,,,,300 N  SAINT LOUIS                  ST,,0.0,0.0
200506154,02/20/2020 12:00:00 AM,02/20/2020 12:00:00 AM,750,5,Harbor,584,1,761,BRANDISH WEAPON,0432 2004 1218 1402 0443 0913,22,M,H,109.0,PARK/PLAYGROUND,511.0,VERBAL THREAT,AA,Adult Arrest,761.0,998.0,,,800 S  PASEO DEL MAR,,33.707,-118.2939
230815024,09/28/2023 12:00:00 AM,06/15/2023 12:00:00 AM,1500,8,West LA,842,1,480,BIKE - STOLEN,0344 0346 0397,38,F,H,707.0,GARAGE/CARPORT,,,IC,Invest Cont,480.0,,,,11700    WILSHIRE                     BL,,34.0495,-118.4609
212106574,03/14/2021 12:00:00 AM,03/13/2021 12:00:00 AM,2300,21,Topanga,2158,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1606 0344,45,F,O,108.0,PARKING LOT,,,IC,Invest Cont,331.0,,,,6300    VARIEL                       AV,,34.1845,-118.5928
220615898,09/12/2022 12:00:00 AM,08/29/2022 12:00:00 AM,800,6,Hollywood,647,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1251 0913 1814 2000 0400 0432 0421,18,F,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,1600    VINE                         ST,,34.0998,-118.3267
230108171,03/06/2023 12:00:00 AM,03/06/2023 12:00:00 AM,1230,1,Central,155,1,210,ROBBERY,0342 0334 0432 0344 1020 1822 0216 0209,29,F,O,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,210.0,,,,6TH,MAPLE,34.0439,-118.2479
240122352,12/09/2024 12:00:00 AM,12/08/2024 12:00:00 AM,1820,1,Central,161,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,31,F,H,405.0,CLOTHING STORE,,,IC,Invest Cont,442.0,,,,W  7TH,S  FIGUEROA,34.0496,-118.2603
241704054,01/02/2024 12:00:00 AM,01/02/2024 12:00:00 AM,1215,17,Devonshire,1791,1,350,"THEFT, PERSON",1202 0352 1402 0380 1300,92,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,350.0,998.0,,,8400    LURLINE                      AV,,34.2222,-118.5842
221100975,11/17/2022 12:00:00 AM,11/17/2022 12:00:00 AM,1555,11,Northeast,1117,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 1407 0371 1100 0302 0450 1822 1251 1258 0342,13,M,H,109.0,PARK/PLAYGROUND,102.0,HAND GUN,IC,Invest Cont,230.0,998.0,,,1800    YOSEMITE                     DR,,34.1335,-118.2065
241407492,03/10/2024 12:00:00 AM,03/10/2024 12:00:00 AM,1200,14,Pacific,1494,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,30,M,O,212.0,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,341.0,,,,00    WORLD                        WY,,33.9455,-118.4006
240204573,01/11/2024 12:00:00 AM,11/01/2023 12:00:00 AM,600,2,Rampart,256,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,341.0,,,,1600    WILSHIRE                     BL,,34.0554,-118.2702
211104592,01/19/2021 12:00:00 AM,01/18/2021 12:00:00 AM,105,11,Northeast,1112,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0216,61,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440.0,,,,3200    PALMER                       DR,,34.1337,-118.2351
230911653,07/11/2023 12:00:00 AM,06/27/2023 12:00:00 AM,1054,9,Van Nuys,963,2,354,THEFT OF IDENTITY,1822 0930,52,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,14900    MAGNOLIA                     BL,,34.1649,-118.4578
211606893,04/13/2021 12:00:00 AM,04/12/2021 12:00:00 AM,1730,16,Foothill,1687,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 1814 0444 2004 2000 1218,36,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,,,,CANTER,ENSIGN,34.2178,-118.373
210918192,12/30/2021 12:00:00 AM,12/30/2021 12:00:00 AM,1023,9,Van Nuys,935,2,755,BOMB SCARE,0403,24,M,H,203.0,OTHER BUSINESS,511.0,VERBAL THREAT,AA,Adult Arrest,755.0,,,,14300    SYLVAN                       ST,,34.1847,-118.4465
211015646,12/13/2021 12:00:00 AM,11/27/2021 12:00:00 AM,1224,10,West Valley,1063,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,37,F,O,732.0,POST OFFICE,,,IC,Invest Cont,341.0,,,,5600    YOLANDA                      AV,,34.1723,-118.5407
200918851,12/26/2020 12:00:00 AM,12/21/2020 12:00:00 AM,436,9,Van Nuys,948,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,5800    WOODMAN                      AV,,34.1757,-118.4312
221906774,03/10/2022 12:00:00 AM,03/03/2022 12:00:00 AM,330,19,Mission,1918,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0601 0344,45,F,H,108.0,PARKING LOT,,,IC,Invest Cont,420.0,,,,13200    MACLAY                       ST,,34.2985,-118.4205
230805444,02/04/2023 12:00:00 AM,02/04/2023 12:00:00 AM,300,8,West LA,855,1,310,BURGLARY,1606 1402 0329 1822,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,310.0,998.0,,,1600    WESTWOOD                     BL,,34.0528,-118.4396
230816212,10/28/2023 12:00:00 AM,10/28/2023 12:00:00 AM,1925,8,West LA,832,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,41,F,B,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,11700    SAN VICENTE                  BL,,34.0535,-118.4655
230916139,11/08/2023 12:00:00 AM,10/28/2023 12:00:00 AM,1730,9,Van Nuys,916,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 0913,35,F,W,506.0,ABANDONED BUILDING ABANDONED HOUSE,,,AO,Adult Other,956.0,,,,6900    WOODMAN                      AV,,34.1976,-118.4356
221008702,05/03/2022 12:00:00 AM,05/03/2022 12:00:00 AM,320,10,West Valley,1017,1,310,BURGLARY,1822 1609 0202 1420 0344 0321 1414,0,M,W,202.0,LIQUOR STORE,,,IC,Invest Cont,310.0,,,,16900    SHERMAN                      WY,,34.2012,-118.513
201106880,03/04/2020 12:00:00 AM,02/28/2020 12:00:00 AM,1755,11,Northeast,1133,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0325 1402 0913 0344,0,X,X,412.0,"ELECTRONICS STORE (IE:RADIO SHACK, ETC.)",,,IC,Invest Cont,341.0,998.0,,,2700 E  MEDIA CENTER                 DR,,34.1119,-118.2529
211515792,10/09/2021 12:00:00 AM,10/09/2021 12:00:00 AM,1500,15,N Hollywood,1519,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0408 1300,24,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,6700    CLEON                        AV,,34.1921,-118.3682
222108324,04/23/2022 12:00:00 AM,04/23/2022 12:00:00 AM,1430,21,Topanga,2149,1,310,BURGLARY,0344 1609,48,M,H,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310.0,,,,19700    KITTRIDGE                    ST,,34.191,-118.5622
220316857,09/15/2022 12:00:00 AM,09/15/2022 12:00:00 AM,1521,3,Southwest,357,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913 1906 2000 1814,28,F,H,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,956.0,,,,1300 W  35TH                         ST,,34.0245,-118.2974
231816515,09/15/2023 12:00:00 AM,09/15/2023 12:00:00 AM,1440,18,Southeast,1832,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0605 1309 1312 1822 0416,56,F,B,101.0,STREET,307.0,VEHICLE,IC,Invest Cont,230.0,,,,MAIN                         ST,108TH                        ST,33.9383,-118.2739
240507904,04/13/2024 12:00:00 AM,04/13/2024 12:00:00 AM,530,5,Harbor,514,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,1500 N  WILMINGTON                   BL,,33.7897,-118.2787
240805684,02/13/2024 12:00:00 AM,02/11/2024 12:00:00 AM,1400,8,West LA,841,2,662,"BUNCO, GRAND THEFT",1300 0701,20,M,O,108.0,PARKING LOT,,,IC,Invest Cont,662.0,,,,11900    SANTA MONICA                 BL,,34.0423,-118.4656
200500802,09/25/2020 12:00:00 AM,09/19/2020 12:00:00 AM,2200,5,Harbor,529,2,949,ILLEGAL DUMPING,1309 1402,0,X,X,103.0,ALLEY,,,AA,Adult Arrest,949.0,998.0,,,500 E  D                            ST,,33.7745,-118.2568
221912676,07/31/2022 12:00:00 AM,07/31/2022 12:00:00 AM,1230,19,Mission,1904,1,761,BRANDISH WEAPON,0334 0906 1822 0371 1310,22,M,H,101.0,STREET,102.0,HAND GUN,AO,Adult Other,761.0,,,,14500    OLIVE VIEW                   DR,,34.3241,-118.4508
220309685,04/27/2022 12:00:00 AM,04/26/2022 12:00:00 AM,1700,3,Southwest,328,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 1822 0344 1251 1606,25,F,O,707.0,GARAGE/CARPORT,,,IC,Invest Cont,420.0,,,,2700 S  SEVERANCE                    ST,,34.0293,-118.2816
201608194,04/17/2020 12:00:00 AM,04/17/2020 12:00:00 AM,1720,16,Foothill,1653,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,9900    SAN FERNANDO                 RD,,34.2502,-118.4053
201904656,01/15/2020 12:00:00 AM,01/13/2020 12:00:00 AM,1200,19,Mission,1935,2,661,UNAUTHORIZED COMPUTER ACCESS,1914,46,M,W,721.0,HIGH SCHOOL,,,IC,Invest Cont,661.0,,,,11100    ALEMANY                      DR,,34.2776,-118.4619
241813856,10/14/2024 12:00:00 AM,10/11/2024 12:00:00 AM,2000,18,Southeast,1881,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,16300 S  VERMONT                      AV,,33.8834,-118.2913
242006125,02/19/2024 12:00:00 AM,02/19/2024 12:00:00 AM,1130,20,Olympic,2062,1,320,"BURGLARY, ATTEMPTED",1822 1606 1202 0342,60,M,K,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,320.0,,,,1100 S  ST ANDREWS                   PL,,34.0508,-118.3111
231614863,12/11/2023 12:00:00 AM,12/08/2023 12:00:00 AM,1900,16,Foothill,1687,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,7800    CLYBOURN                     AV,,34.2178,-118.373
221014242,09/20/2022 12:00:00 AM,09/17/2022 12:00:00 AM,2100,10,West Valley,1028,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,AA,Adult Arrest,510.0,,,,6900    DE CELIS                     PL,,34.1957,-118.4946
240509925,07/05/2024 12:00:00 AM,07/05/2024 12:00:00 AM,640,5,Harbor,529,1,210,ROBBERY,1300 0344 0302 0355 0916 0913 0352,22,F,H,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,210.0,,,,3000 E  I                            ST,,33.7835,-118.226
241609698,08/08/2024 12:00:00 AM,08/07/2024 12:00:00 AM,1051,16,Foothill,1621,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,62,M,H,121.0,YARD (RESIDENTIAL/BUSINESS),,,AA,Adult Arrest,745.0,,,,13800    DAVENTRY                     ST,,34.267,-118.4331
240613950,12/13/2024 12:00:00 AM,12/03/2024 12:00:00 AM,1320,6,Hollywood,648,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 1300,29,M,W,101.0,STREET,,,IC,Invest Cont,331.0,,,,1500 N  WILTON                       PL,,34.0981,-118.3136
230119482,09/08/2023 12:00:00 AM,09/08/2023 12:00:00 AM,1040,1,Central,138,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0444 0913 1814 2000,41,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,400 E  4TH                          ST,,34.0468,-118.2415
240613954,12/13/2024 12:00:00 AM,12/13/2024 12:00:00 AM,1310,6,Hollywood,659,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,0,,,101.0,STREET,,,IC,Invest Cont,522.0,,,,5300 W  SUNSET                       BL,,34.0981,-118.3056
221004631,01/19/2022 12:00:00 AM,08/15/2021 12:00:00 AM,1700,10,West Valley,1097,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1804 0319 0302 1019 1218 0601 0334,38,M,W,104.0,DRIVEWAY,102.0,HAND GUN,IC,Invest Cont,230.0,,,,3300    ALGINET                      DR,,34.1308,-118.495
211614138,12/04/2021 12:00:00 AM,12/03/2021 12:00:00 AM,1745,16,Foothill,1684,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,25,F,H,402.0,MARKET,,,IC,Invest Cont,440.0,,,,8000    WEBB                         AV,,34.2162,-118.3882
231710590,05/30/2023 12:00:00 AM,05/25/2023 12:00:00 AM,1200,17,Devonshire,1791,2,662,"BUNCO, GRAND THEFT",1822 0800 0344 0701 1202 1916 0100,81,F,A,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662.0,,,,8400    IRONDALE                     AV,,34.2222,-118.585
202110588,06/17/2020 12:00:00 AM,06/16/2020 12:00:00 AM,2000,21,Topanga,2145,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,22300    GILMORE                      ST,,34.1874,-118.6121
200613943,08/14/2020 12:00:00 AM,08/14/2020 12:00:00 AM,130,6,Hollywood,646,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 2004 0447 1822,0,X,X,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,740.0,,,,DE LONGPRE,HIGHLAND,34.0962,-118.3386
230406443,03/16/2023 12:00:00 AM,03/15/2023 12:00:00 AM,2330,4,Hollenbeck,452,2,624,BATTERY - SIMPLE ASSAULT,0913 0444 1810,38,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,1300    PLEASANT                     AV,,34.0526,-118.2226
232004245,01/07/2023 12:00:00 AM,01/07/2023 12:00:00 AM,940,20,Olympic,2046,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0319 0334 0416 0445 0447 1822,48,M,A,102.0,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230.0,,,,900 S  NEW HAMPSHIRE                AV,,34.056,-118.2929
